user,total_sessions,avg_click_per_sesssion,flights_booked_success,hotels_booked_success,cancellations_count,trip_touched,avg_flight_discount_amount,avg_hotel_discount_amount,avg_flight_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_hotel_night,distinct_airlines_used,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_years,tenure_days,conversion_rate_per_session,cancellation_rate_on_bookings,preferred_airline,preferred_destination,avg_session_duration_min,sessions_per_month,avg_trip_length_days,return_flight_ratio,avg_checked_bags,avg_seats,avg_rooms_per_booking,hotel_booking_ratio,avg_checkin_gap_days,promo_responsiveness,loyalty_index,is_high_canceller,is_multi_booker,is_family_traveler,R_raw,F_raw,M_raw,R_score,F_score,M_score,RFM_sum,RFM_loyalty,CLTV,CLTV_level,persona,perk_offer
549710,8,17.875,4,5,0,5,0.075,0.15,555.68,135.4,4.6,4,1985-11-26,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-01-24,39,985,1.125,0.0,American Airlines,ORD,2.2041666666666666,1.1428571428571428,4.75,1.0,0.5,1.0,1.0,1.0,8.936992708333333,0.1111111111111111,1.8,,True,True,985,9,1178.52,3,5,4.0,12.0,Medium,10606.68,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
549714,8,16.625,2,2,0,2,0.175,0.2,766.28,160.0,2.0,2,1967-07-12,M,True,True,canada,montreal,YUL,45.468,-73.741,2023-01-24,58,985,0.5,0.0,Alaska Airlines,LAX,2.0458333333333334,1.1428571428571428,4.0,1.0,1.0,1.0,1.0,1.0,5.800365798611111,0.25,2.0,,True,True,985,4,1086.28,3,2,4.0,9.0,Medium,4345.12,Med,General - Moderate Traveler,🤝 Small Partner Discount
549733,8,13.25,2,1,0,2,,,1108.725,355.0,5.0,2,1989-02-07,M,False,False,usa,chicago,ORD,41.979,-87.904,2023-01-24,36,985,0.375,0.0,Delta Air Lines,DEL,1.6270833333333334,1.6,8.5,1.0,0.5,1.0,1.0,0.5,7.694059375,0.0,1.5,,True,,985,3,2883.725,3,2,5.0,10.0,Medium,8651.175,High,General - Potential Loyal,📈 Early Loyalty Access Offer
549746,8,19.0,5,6,0,6,0.05,0.125,450.212,130.5,3.5,4,1980-06-24,F,False,False,canada,montreal,YHU,45.517,-73.417,2023-01-24,45,985,1.375,0.0,Southwest Airlines,IND,2.345833333333333,1.1428571428571428,3.2,1.0,1.0,1.2,1.1666666666666667,1.0,6.439672193287037,0.2727272727272727,1.8333333333333333,,True,,985,11,906.962,3,5,3.0,11.0,Medium,9976.582,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
549759,8,8.25,0,0,0,0,0.05,,,,,0,1957-01-05,F,True,False,canada,montreal,YHU,45.517,-73.417,2023-01-24,68,985,0.0,,,,1.0395833333333333,1.3333333333333333,,,,,,,,,,,,True,985,0,,3,1,,4.0,,,,General Traveler,💌 Generic Travel Promo Code
549764,8,13.125,2,2,0,3,0.35,0.075,248.355,142.5,4.5,2,1985-08-18,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-24,40,985,0.5,0.0,Air Transat,HOU,1.6145833333333333,1.3333333333333333,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,11.0565,0.25,1.3333333333333333,,True,,985,4,889.605,3,2,3.0,8.0,Low,3558.42,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
549777,8,13.625,1,1,0,1,,0.1,533.85,45.0,2.0,1,1994-08-14,F,True,True,canada,edmonton,YXD,53.573,-113.521,2023-01-24,31,985,0.25,0.0,Delta Air Lines,LGA,1.6645833333333333,1.3333333333333333,4.0,1.0,0.0,1.0,1.0,1.0,5.853376909722222,0.5,2.0,,,True,985,2,623.85,3,1,2.0,6.0,Low,1247.7,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
549797,8,19.5,4,4,0,5,0.1,0.2,91.3325,204.75,7.5,4,1987-12-13,F,False,True,usa,philadelphia,PNE,40.082,-75.011,2023-01-24,37,985,1.0,0.0,AirTran Airways,BOS,2.43125,1.3333333333333333,3.5,1.0,0.25,1.0,1.0,0.8,6.483000607638889,0.25,1.6,,True,True,985,8,1626.9575,3,5,5.0,13.0,Medium,13015.66,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
549800,8,17.375,2,1,0,2,,0.1,602.095,70.0,2.0,2,1984-04-22,F,True,True,usa,knoxville,TYS,35.812,-83.993,2023-01-24,41,985,0.375,0.0,American Airlines,JFK,2.14375,1.6,3.0,0.5,3.5,1.5,1.0,0.5,7.361818055555555,0.0,1.5,,True,True,985,3,742.095,3,2,2.0,7.0,Low,2226.285,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
549850,8,17.25,4,4,0,4,0.05,0.3,316.3175,102.0,5.5,4,1974-03-23,F,False,False,canada,winnipeg,YAV,50.056,-97.032,2023-01-24,51,985,1.0,0.0,JetBlue Airways,BNA,2.13125,1.1428571428571428,7.25,1.0,0.25,1.0,1.0,1.0,53.86971362847222,0.125,2.0,,True,,985,8,877.3175,3,5,3.0,11.0,Medium,7018.54,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
549894,9,10.222222222222221,1,0,0,1,0.125,,232.92,,,1,1975-04-05,F,True,True,usa,denver,DEN,39.858,-104.667,2023-01-24,50,985,0.1111111111111111,0.0,Delta Air Lines,NZY,1.2833333333333334,1.5,1.0,1.0,0.0,1.0,,0.0,,0.0,1.0,,,True,985,1,232.92,3,1,1.0,5.0,Low,232.92,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
549938,8,33.5,2,3,1,4,0.11666666666666667,0.1,405.08,140.33333333333334,3.0,2,1985-10-13,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-24,39,985,0.625,0.2,American Airlines,MEM,6.7661545854166665,1.3333333333333333,2.0,1.0,1.0,1.0,1.0,0.75,7.732554571759259,0.2,1.25,,True,,985,5,826.0799999999999,3,3,3.0,9.0,Medium,4130.4,Med,General - Moderate Traveler,🤝 Small Partner Discount
549988,9,12.0,1,0,0,1,0.075,,658.47,,,1,1973-12-16,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-01-24,51,985,0.1111111111111111,0.0,Delta Air Lines,PHL,1.4796296296296296,1.8,4.0,1.0,1.0,1.0,,0.0,,0.0,1.0,,,True,985,1,658.47,3,1,2.0,6.0,Low,658.47,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
549992,8,14.125,2,1,0,2,0.1,0.1,456.2,136.0,0.0,2,1990-07-06,F,False,False,canada,halifax,YHZ,44.881,-63.509,2023-01-24,35,985,0.375,0.0,Allegiant Air,JFK,1.7520833333333332,1.6,1.0,1.0,0.5,1.0,1.0,0.5,12.957686284722222,0.0,1.5,,True,,985,3,456.2,3,2,1.0,6.0,Low,1368.6,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550017,8,16.25,3,5,0,5,,0.1125,1141.1333333333334,135.2,4.8,3,1984-11-07,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-24,40,985,1.0,0.0,Alitalia,BWI,2.0395833333333333,1.3333333333333333,3.0,1.0,0.6666666666666666,1.6666666666666667,1.4,1.0,8.097662083333333,0.25,1.6,,True,,985,8,1790.0933333333332,3,5,5.0,13.0,Medium,14320.746666666666,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550019,9,29.0,4,4,0,4,,0.13333333333333333,290.065,271.0,1.75,4,1991-08-22,F,False,False,usa,richmond,RIC,37.505,-77.319,2023-01-24,34,985,0.8888888888888888,0.0,AirTran Airways,BWI,3.564814814814815,1.2857142857142858,4.0,1.0,0.75,1.25,1.25,1.0,8.298143142361111,0.25,2.0,,True,,985,8,764.315,3,5,2.0,10.0,Medium,6114.52,Med,Loyal Low,✈️ Free Flight Upgrade
550022,8,7.125,0,0,0,0,0.05,0.075,,,,0,2001-05-09,F,False,False,canada,edmonton,YXD,53.573,-113.521,2023-01-24,24,985,0.0,,,,0.8958333333333334,1.6,,,,,,,,,,,,,985,0,,3,1,,4.0,,,,General Traveler,💌 Generic Travel Promo Code
550028,8,10.0,1,0,0,1,,0.1,467.37,,,1,1955-01-12,M,False,False,canada,montreal,YHU,45.517,-73.417,2023-01-24,70,985,0.125,0.0,Virgin Atlantic Airways,DAL,1.2270833333333333,1.6,2.0,1.0,1.0,1.0,,0.0,,0.0,1.0,,,,985,1,467.37,3,1,1.0,5.0,Low,467.37,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
550068,8,18.875,2,4,0,4,0.1,0.05,248.855,167.5,6.0,2,1984-11-18,F,False,True,usa,memphis,MEM,35.042,-89.977,2023-01-24,40,985,0.75,0.0,AirTran Airways,DEN,2.3645833333333335,1.1428571428571428,4.5,1.0,0.5,1.0,1.25,1.0,10.69556189236111,0.16666666666666666,1.5,,True,True,985,6,1253.855,3,4,4.0,11.0,Medium,7523.13,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550071,8,22.25,5,5,0,5,,0.15,354.384,195.2,1.6,4,1985-11-01,M,False,False,usa,burlington,BTV,44.472,-73.153,2023-01-24,39,985,1.25,0.0,American Airlines,LSQ,2.7645833333333334,1.1428571428571428,3.25,0.8,0.4,1.0,1.0,1.0,7.248623368055555,0.1,2.0,,True,,985,10,666.704,3,5,2.0,10.0,Medium,6667.039999999999,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550077,8,20.75,2,2,0,2,0.35,0.2,338.275,113.5,1.0,2,1972-11-16,M,True,False,canada,montreal,YUL,45.468,-73.741,2023-01-24,52,985,0.5,0.0,Air Canada,YTZ,2.5541666666666667,1.1428571428571428,2.0,0.5,0.0,1.0,1.0,1.0,10.75351388888889,0.25,2.0,,True,True,985,4,451.775,3,2,1.0,6.0,Low,1807.1,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550105,8,13.375,1,2,0,2,0.1,,154.52,221.0,4.5,1,1989-12-28,F,False,False,usa,mobile,MOB,30.691,-88.243,2023-01-24,35,985,0.375,0.0,Southwest Airlines,DAL,1.6833333333333333,2.0,5.0,1.0,0.0,1.0,1.0,1.0,9.17382282986111,0.0,1.5,,True,,985,3,1149.02,3,2,4.0,9.0,Medium,3447.06,Med,General - Moderate Traveler,🤝 Small Partner Discount
550110,9,30.22222222222222,3,3,1,4,0.175,0.25,511.74,132.33333333333334,4.666666666666667,3,1969-11-07,F,True,False,canada,halifax,YHZ,44.881,-63.509,2023-01-24,55,985,0.6666666666666666,0.16666666666666666,AirTran Airways,SAT,11.559635442592592,1.5,6.0,1.0,0.6666666666666666,1.0,1.0,0.75,7.9059740740740745,0.0,1.5,,True,True,985,6,1129.2955555555557,3,4,4.0,11.0,Medium,6775.773333333334,High,General - Potential Loyal,📈 Early Loyalty Access Offer
550134,8,14.5,2,2,0,2,0.05,0.075,450.35,233.0,1.0,2,1979-09-23,F,True,False,usa,fresno,FAT,36.776,-119.718,2023-01-24,46,985,0.5,0.0,Delta Air Lines,DMA,1.7895833333333333,1.1428571428571428,2.0,1.0,0.0,1.0,1.0,1.0,6.791713541666667,0.25,2.0,,True,True,985,4,683.35,3,2,2.0,7.0,Low,2733.4,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550193,8,25.375,0,1,0,1,0.1,0.1,,64.0,2.0,0,1963-12-23,F,True,True,usa,riverside,RIV,33.881,-117.259,2023-01-24,61,985,0.125,0.0,,,3.13125,1.1428571428571428,,,,,1.0,1.0,9.566666666666666,1.0,1.0,,,True,985,1,128.0,3,1,1.0,5.0,Low,128.0,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
550200,8,21.375,2,2,0,2,0.05,,302.08,479.0,6.5,2,1980-07-15,F,True,True,usa,corpus christi,CRP,27.77,-97.501,2023-01-24,45,985,0.5,0.0,JetBlue Airways,AUS,2.64375,1.1428571428571428,7.5,1.0,0.5,1.0,1.0,1.0,7.1838157986111115,0.25,2.0,,True,True,985,4,3415.58,3,2,5.0,10.0,Medium,13662.32,High,General - Potential Loyal,📈 Early Loyalty Access Offer
550202,8,23.5,5,4,0,5,,,760.124,116.75,3.25,5,1996-04-08,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-01-24,29,985,1.125,0.0,AirTran Airways,AUS,2.9166666666666665,1.1428571428571428,4.0,1.0,0.2,1.2,1.0,0.8,84.73004518229166,0.0,1.8,,True,,985,9,1139.5615,3,5,4.0,12.0,Medium,10256.0535,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550221,9,13.333333333333334,3,3,0,3,0.15,0.15,662.41,175.66666666666666,1.3333333333333333,3,1985-08-07,F,True,False,usa,austin,AUS,30.194,-97.67,2023-01-24,40,985,0.6666666666666666,0.0,Air France,BFI,1.6537037037037037,1.8,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,9.058978819444444,0.16666666666666666,2.0,,True,True,985,6,896.6322222222221,3,4,3.0,10.0,Medium,5379.793333333333,Med,Loyal Low,✈️ Free Flight Upgrade
550222,8,16.625,3,3,0,3,0.075,0.1,497.48,278.6666666666667,2.6666666666666665,3,1989-07-11,F,False,False,usa,indianapolis,IND,39.717,-86.294,2023-01-24,36,985,0.75,0.0,Air Canada,LAX,2.064583333333333,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,9.401640335648148,0.16666666666666666,2.0,,True,,985,6,1240.591111111111,3,4,4.0,11.0,Medium,7443.546666666667,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550229,8,12.375,3,3,0,3,0.1,,615.7433333333333,116.33333333333333,1.3333333333333333,3,1986-05-11,F,False,False,canada,edmonton,YEG,53.31,-113.58,2023-01-24,39,985,0.75,0.0,AirTran Airways,LGA,1.5395833333333333,1.1428571428571428,3.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,8.585854224537037,0.0,2.0,,True,,985,6,770.8544444444444,3,4,2.0,9.0,Medium,4625.126666666667,Med,Loyal Low,✈️ Free Flight Upgrade
550233,8,24.875,4,4,0,4,0.075,,280.7225,292.75,2.75,3,1984-05-11,F,False,False,usa,fayetteville,POB,35.171,-79.014,2023-01-24,41,985,1.0,0.0,United Airlines,JFK,3.091666666666667,1.1428571428571428,4.0,1.0,0.75,1.0,1.0,1.0,6.496550824652778,0.125,2.0,,True,,985,8,1085.785,3,5,4.0,12.0,Medium,8686.28,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550298,8,19.0,0,1,0,1,,,,66.0,8.0,0,2000-05-02,F,False,False,usa,las vegas,LSV,36.236,-115.034,2023-01-24,25,985,0.125,0.0,,,2.36875,1.1428571428571428,,,,,1.0,1.0,5.809027777777778,0.0,1.0,,,,985,1,528.0,3,1,1.0,5.0,Low,528.0,Low,Casual / Inactive,📧 Welcome Back Discount Email
550300,9,14.444444444444445,4,4,0,4,0.125,,326.3625,115.25,1.25,3,1971-10-07,F,True,False,usa,dallas,DAL,32.847,-96.852,2023-01-24,53,985,0.8888888888888888,0.0,United Airlines,AUS,1.7907407407407407,1.5,2.75,1.0,0.0,1.5,1.5,1.0,7.404209939236111,0.125,2.0,,True,True,985,8,470.425,3,5,1.0,9.0,Medium,3763.4,Med,Loyal Low,✈️ Free Flight Upgrade
550317,8,10.375,1,3,0,3,0.13333333333333333,0.225,123.17,184.33333333333334,7.0,1,1980-12-22,F,True,True,canada,toronto,YZD,43.742,-79.466,2023-01-24,44,985,0.5,0.0,American Airlines,ORD,1.2958333333333334,1.1428571428571428,7.0,1.0,1.0,1.0,1.3333333333333333,1.0,9.07089398148148,0.5,1.3333333333333333,,True,True,985,4,1413.5033333333336,3,2,4.0,9.0,Medium,5654.013333333334,Med,General - Moderate Traveler,🤝 Small Partner Discount
550400,8,29.5,2,1,1,3,0.16666666666666666,,1259.03,207.0,7.0,2,1951-06-09,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-24,74,985,0.375,0.3333333333333333,Southwest Airlines,AMS,16.379166666666666,2.0,10.0,1.0,0.5,1.5,1.0,0.3333333333333333,6.698393055555556,0.3333333333333333,1.0,True,True,True,985,3,2708.0299999999997,3,2,5.0,10.0,Medium,8124.089999999999,High,Steady Explorer,🎟️ Travel Credit for Next Booking
550421,8,11.375,1,1,0,1,,0.075,244.44,146.0,2.0,1,1979-02-20,F,True,False,usa,orlando,MCO,28.429,-81.316,2023-01-24,46,985,0.25,0.0,Delta Air Lines,LGA,1.3958333333333333,1.3333333333333333,3.0,1.0,0.0,1.0,1.0,1.0,11.2209234375,0.0,2.0,,,True,985,2,536.44,3,1,1.0,5.0,Low,1072.88,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550426,9,15.777777777777779,3,4,0,4,0.13333333333333333,0.125,101.48333333333333,309.5,7.0,3,1974-08-01,F,True,True,canada,windsor,YQG,42.276,-82.956,2023-01-24,51,985,0.7777777777777778,0.0,British Airways,ORD,1.9425925925925926,1.5,4.0,1.0,0.0,1.0,1.0,1.0,7.470805772569444,0.42857142857142855,1.75,,True,True,985,7,2267.983333333333,3,4,5.0,12.0,Medium,15875.883333333331,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550442,8,16.5,1,2,0,2,,0.15,402.35,186.0,5.5,1,1996-08-20,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-24,29,985,0.375,0.0,Southwest Airlines,AUS,2.0416666666666665,1.1428571428571428,3.0,1.0,0.0,1.0,1.0,1.0,8.916462673611111,0.0,1.5,,True,,985,3,1425.35,3,2,4.0,9.0,Medium,4276.049999999999,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550455,8,11.125,1,2,0,2,0.08333333333333333,0.15,715.94,73.5,5.0,1,1973-01-27,F,True,True,usa,jacksonville,NZC,30.219,-81.876,2023-01-24,52,985,0.375,0.0,Kenmore Air,BFI,1.36875,1.6,3.0,1.0,0.0,1.0,1.5,1.0,5.730901649305555,0.0,1.5,,True,True,985,3,1083.44,3,2,4.0,9.0,Medium,3250.32,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550459,9,16.333333333333332,4,3,0,4,,,229.37,96.66666666666667,4.0,3,1980-06-27,F,False,False,usa,tulsa,TUL,36.198,-95.888,2023-01-24,45,985,0.7777777777777778,0.0,Southwest Airlines,AUS,2.0296296296296297,1.8,4.75,1.0,0.5,1.0,1.0,0.75,8.710385474537038,0.0,1.75,,True,,985,7,616.0366666666666,3,4,2.0,9.0,Medium,4312.256666666666,Med,Loyal Low,✈️ Free Flight Upgrade
550460,8,15.875,3,4,0,4,0.125,0.125,539.2766666666666,138.75,4.25,2,1979-01-21,F,False,False,usa,las vegas,LAS,36.08,-115.152,2023-01-24,46,985,0.875,0.0,American Airlines,JFK,1.9583333333333333,1.6,3.0,0.6666666666666666,0.0,1.0,1.0,1.0,6.727859982638889,0.2857142857142857,1.75,,True,,985,7,1128.9641666666666,3,4,4.0,11.0,Medium,7902.7491666666665,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550482,8,7.625,0,0,0,0,0.16666666666666666,0.1,,,,0,2002-04-12,F,False,True,canada,windsor,YQG,42.276,-82.956,2023-01-24,23,985,0.0,,,,0.9458333333333333,1.3333333333333333,,,,,,,,,,,,True,985,0,,3,1,,4.0,,,,General Traveler,💌 Generic Travel Promo Code
550506,8,20.0,1,2,0,2,0.075,0.15,847.81,384.0,5.0,1,1983-11-12,F,True,True,usa,montgomery,MXF,32.379,-86.362,2023-01-24,41,985,0.375,0.0,Allegiant Air,YUL,2.46875,2.6666666666666665,5.0,1.0,1.0,3.0,2.5,1.0,5.762034809027778,0.3333333333333333,1.5,,True,True,985,3,2767.81,3,2,5.0,10.0,Medium,8303.43,High,Family High Value,👨‍👩‍👧‍👦 Premium Family Package Discount
550514,8,13.375,1,1,1,3,0.05,0.2,715.38,405.0,4.0,1,1986-04-06,F,True,True,usa,montgomery,MXF,32.379,-86.362,2023-01-24,39,985,0.25,0.5,American Airlines,PNE,5.793148839583333,2.0,14.0,1.0,2.0,3.0,1.0,0.3333333333333333,7.759027777777778,0.5,0.6666666666666666,True,,True,985,2,2335.38,3,1,5.0,9.0,Medium,4670.76,Med,Discount Hunter,💸 Special Discount Codes & Flash Deals
550572,9,12.777777777777779,2,3,0,3,,0.175,1091.435,127.0,3.0,2,1966-02-08,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-24,59,985,0.5555555555555556,0.0,JetBlue Airways,SAN,1.6092592592592592,1.5,2.0,1.0,1.0,2.0,1.6666666666666667,1.0,10.176559027777778,0.2,1.6666666666666667,,True,True,985,5,1472.435,3,3,4.0,10.0,Medium,7362.174999999999,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550579,8,19.25,5,3,0,5,0.175,0.125,1183.536,206.33333333333334,5.0,5,1977-12-25,F,True,True,usa,portland,PDX,45.589,-122.597,2023-01-24,47,985,1.0,0.0,Allegiant Air,JFK,2.3958333333333335,1.3333333333333333,9.5,0.8,1.2,1.4,1.0,0.6,9.975502604166667,0.25,1.6,,True,True,985,8,2215.202666666667,3,5,5.0,13.0,Medium,17721.621333333336,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550599,8,18.625,2,0,0,2,,0.25,210.52,,,2,1970-04-23,F,True,True,usa,mobile,BFM,30.626,-88.068,2023-01-24,55,985,0.25,0.0,Ryanair,AUS,2.3270833333333334,1.3333333333333333,3.5,1.0,0.5,1.0,,0.0,,0.0,1.0,,,True,985,2,210.52,3,1,1.0,5.0,Low,421.04,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
550627,9,8.444444444444445,1,0,0,1,,0.05,5053.2,,,1,1952-12-27,F,True,False,usa,philadelphia,PNE,40.082,-75.011,2023-01-24,72,985,0.1111111111111111,0.0,IndiGo Airlines,BKK,1.0462962962962963,2.25,9.0,1.0,1.0,2.0,,0.0,,0.0,1.0,,,True,985,1,5053.2,3,1,5.0,9.0,Medium,5053.2,Med,General - Moderate Traveler,🤝 Small Partner Discount
550703,8,9.875,0,2,0,2,,,,171.5,10.5,0,1955-07-06,F,True,False,usa,san jose,SJC,37.362,-121.929,2023-01-24,70,985,0.25,0.0,,,1.23125,1.3333333333333333,,,,,1.5,1.0,3.9229166666666666,0.0,1.0,,,True,985,2,1800.75,3,1,5.0,9.0,Medium,3601.5,Med,General - Moderate Traveler,🤝 Small Partner Discount
550711,8,18.25,1,1,0,1,,,44.93,503.0,1.0,1,2006-10-11,F,False,False,usa,new york,LGA,40.777,-73.872,2023-01-24,18,985,0.25,0.0,American Airlines,YMX,2.254166666666667,1.3333333333333333,,0.0,0.0,1.0,1.0,1.0,5.842796006944444,0.0,2.0,,,,985,2,547.93,3,1,1.0,5.0,Low,1095.86,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
550752,10,10.9,2,2,0,2,0.15,0.15,529.845,35.0,2.0,2,1975-01-19,F,True,True,usa,charlotte,CLT,35.214,-80.943,2023-01-24,50,985,0.4,0.0,Ryanair,LSQ,1.3583333333333334,1.6666666666666667,4.0,1.0,0.0,1.0,1.0,1.0,5.834681944444444,0.0,2.0,,True,True,985,4,599.845,3,2,1.0,6.0,Low,2399.38,Low,General Traveler,💌 Generic Travel Promo Code
550754,10,14.6,3,3,0,3,0.05,,186.56,251.0,4.666666666666667,3,1971-12-02,F,True,True,usa,tulsa,TUL,36.198,-95.888,2023-01-24,53,985,0.6,0.0,Alaska Airlines,LAX,1.82,1.4285714285714286,6.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,6.744259085648148,0.16666666666666666,2.0,,True,True,985,6,1357.8933333333334,3,4,4.0,11.0,Medium,8147.360000000001,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550796,8,10.25,1,3,0,4,0.15,0.1,614.63,167.0,6.0,1,1990-02-26,F,False,True,usa,san diego,NZY,32.699,-117.215,2023-01-24,35,985,0.5,0.0,Alaska Airlines,SEA,1.2916666666666667,1.6,12.0,1.0,1.0,2.0,1.3333333333333333,0.75,8.717361111111112,0.5,1.0,,True,True,985,4,1616.63,3,2,5.0,10.0,Medium,6466.52,High,General - Potential Loyal,📈 Early Loyalty Access Offer
550804,8,11.75,1,1,0,1,0.1,,435.62,180.0,1.0,1,1977-08-10,M,True,True,usa,dallas,DAL,32.847,-96.852,2023-01-24,48,985,0.25,0.0,United Airlines,SFO,1.4354166666666666,1.1428571428571428,3.0,1.0,0.0,1.0,1.0,1.0,6.685251388888889,0.0,2.0,,,True,985,2,615.62,3,1,2.0,6.0,Low,1231.24,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550805,8,16.625,5,4,0,6,0.15,0.15,248.192,123.75,3.5,5,1983-12-07,F,False,False,usa,san francisco,SFO,37.619,-122.375,2023-01-24,41,985,1.125,0.0,Air Canada,DAL,2.04375,1.1428571428571428,3.0,0.8,0.8,1.0,1.25,0.6666666666666666,7.327939279513889,0.1111111111111111,1.5,,True,,985,9,681.317,3,5,2.0,10.0,Medium,6131.853,Med,Loyal Low,✈️ Free Flight Upgrade
550830,8,40.5,0,1,1,2,0.2,,,49.0,6.0,0,1946-05-11,F,True,False,usa,atlanta,ATL,33.64,-84.427,2023-01-25,79,984,0.125,1.0,,,16.941666666666666,1.1428571428571428,,,,,1.0,0.5,14.505555555555556,0.0,0.5,True,,True,984,1,294.0,4,1,1.0,6.0,Low,294.0,Low,Casual / Inactive,📧 Welcome Back Discount Email
550868,8,7.125,1,1,0,1,,,141.38,314.0,1.0,1,1976-06-13,F,True,False,usa,jacksonville,NIP,30.236,-81.681,2023-01-25,49,984,0.25,0.0,Southwest Airlines,BNA,0.8916666666666667,1.1428571428571428,3.0,1.0,0.0,1.0,1.0,1.0,5.577922048611111,0.0,2.0,,,True,984,2,455.38,4,1,1.0,6.0,Low,910.76,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
550871,8,16.0,3,3,0,3,0.15,0.1,403.6533333333333,159.66666666666666,1.6666666666666667,3,1976-04-22,F,True,True,usa,san antonio,RND,29.529,-98.279,2023-01-25,49,984,0.75,0.0,American Airlines,LRF,1.95625,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,1.0,1.0,1.0,9.809625752314815,0.0,2.0,,True,True,984,6,669.7644444444444,4,4,2.0,10.0,Medium,4018.586666666666,Med,Loyal Low,✈️ Free Flight Upgrade
550887,9,15.333333333333334,0,2,0,2,0.05,,,144.5,15.0,0,2006-11-20,F,False,True,usa,new york,LGA,40.777,-73.872,2023-01-25,18,984,0.2222222222222222,0.0,,,1.8888888888888888,1.2857142857142858,,,,,1.0,1.0,7.522916666666667,0.0,1.0,,,True,984,2,2167.5,4,1,5.0,10.0,Medium,4335.0,Med,General - Moderate Traveler,🤝 Small Partner Discount
550904,9,15.222222222222221,5,5,0,5,0.075,0.2,575.356,193.4,1.4,5,1977-04-13,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-25,48,984,1.1111111111111112,0.0,Alitalia,LSQ,1.8666666666666667,1.5,2.6,1.0,0.4,1.2,1.2,1.0,7.064685486111111,0.1,2.0,,True,True,984,10,846.116,4,5,3.0,12.0,Medium,8461.16,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
550973,10,13.2,4,4,0,4,0.2,0.15,165.96,112.0,1.0,4,1980-10-13,F,False,False,usa,detroit,YIP,42.238,-83.53,2023-01-25,44,984,0.8,0.0,Delta Air Lines,BOS,1.64,1.6666666666666667,2.5,1.0,0.75,1.0,1.0,1.0,7.600240538194444,0.125,2.0,,True,,984,8,277.96000000000004,4,5,1.0,10.0,Medium,2223.6800000000003,Low,Loyal Low,✈️ Free Flight Upgrade
