user,total_sessions,avg_click_per_sesssion,flights_booked_success,hotels_booked_success,cancellations_count,trip_touched,avg_flight_discount_amount,avg_hotel_discount_amount,avg_flight_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_hotel_night,distinct_airlines_used,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_years,tenure_days,conversion_rate_per_session,cancellation_rate_on_bookings,preferred_airline,preferred_destination,avg_session_duration_min,sessions_per_month,avg_trip_length_days,return_flight_ratio,avg_checked_bags,avg_seats,avg_rooms_per_booking,hotel_booking_ratio,avg_checkin_gap_days,promo_responsiveness,loyalty_index,is_high_canceller,is_multi_booker,is_family_traveler
535398,8,15.25,3,3,0,3,0.1,0.15,292.51,108.33333333333333,3.6666666666666665,2,1983-09-11,M,False,False,usa,omaha,OFF,41.118,-95.913,2023-01-17,42,992,0.75,0.0,Ryanair,FTW,1.9041666666666666,1.1428571428571428,4.666666666666667,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,9.552324247685185,0.16666666666666666,2.0,,True,
535441,8,18.25,4,4,0,4,0.1,,432.55,179.75,3.0,3,1977-07-19,M,True,True,canada,calgary,YYC,51.114,-114.02,2023-01-17,48,992,1.0,0.0,Ryanair,LSQ,2.2625,1.3333333333333333,4.75,1.0,0.5,1.25,1.25,1.0,8.155280598958333,0.0,2.0,,True,True
535447,9,18.333333333333332,5,5,0,5,0.25,,355.556,369.8,2.2,5,1971-10-15,F,True,False,canada,ottawa,YOW,45.323,-75.669,2023-01-17,53,992,1.1111111111111112,0.0,American Airlines,BFI,2.272222222222222,1.2857142857142858,3.0,0.6,1.2,1.4,1.4,1.0,7.3435390625,0.2,2.0,,True,True
535459,8,21.25,3,3,0,4,0.1,0.1,217.13,164.0,2.6666666666666665,3,1995-11-12,M,False,False,usa,lincoln,LNK,40.851,-96.759,2023-01-17,29,992,0.75,0.0,Air New Zealand,DAL,2.61875,1.6,4.0,1.0,0.0,1.0,1.0,0.75,8.967311458333333,0.16666666666666666,1.5,,True,
535473,8,12.875,1,0,0,1,0.1,,4332.96,,,1,1963-12-09,F,True,False,usa,chicago,MDW,41.786,-87.752,2023-01-17,61,992,0.125,0.0,Alitalia,DEL,1.5958333333333334,1.3333333333333333,13.0,1.0,1.0,2.0,,0.0,,0.0,1.0,,,True
535495,8,16.75,2,3,0,3,0.15,,474.73,429.3333333333333,2.6666666666666665,2,1980-12-13,F,True,True,usa,corpus christi,CRP,27.77,-97.501,2023-01-17,44,992,0.625,0.0,JetBlue Airways,JFK,2.0708333333333333,1.6,4.5,1.0,1.0,1.0,1.0,1.0,6.0573221064814815,0.0,1.6666666666666667,,True,True
535497,8,6.875,0,0,0,0,0.075,,,,,0,1989-08-19,F,False,True,usa,chicago,MDW,41.786,-87.752,2023-01-17,36,992,0.0,,,,0.8708333333333333,1.1428571428571428,,,,,,,,,,,,True
535502,9,12.88888888888889,3,3,0,3,0.1,,147.30666666666667,296.0,1.3333333333333333,3,1984-09-14,F,False,True,usa,columbus,LCK,39.814,-82.928,2023-01-17,41,992,0.6666666666666666,0.0,American Airlines,BWI,1.5851851851851853,1.2857142857142858,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,5.80977488425926,0.0,2.0,,True,True
535553,9,19.88888888888889,2,2,0,2,0.1,,354.185,115.0,4.0,2,1983-11-18,F,False,False,canada,london,YXU,43.036,-81.154,2023-01-17,41,992,0.4444444444444444,0.0,Ryanair,BNA,2.4685185185185183,1.5,5.5,1.0,0.5,1.0,1.0,1.0,8.43022951388889,0.0,2.0,,True,
535595,8,15.125,2,1,0,2,0.05,0.1,5779.495,326.0,6.0,2,1971-01-02,F,True,True,usa,atlanta,ATL,33.64,-84.427,2023-01-17,54,992,0.375,0.0,Delta Air Lines,DEL,1.8791666666666667,2.6666666666666665,11.5,1.0,2.0,3.0,1.0,0.5,6.908773263888889,0.0,1.5,,True,True
535600,8,14.75,2,2,0,3,0.1,,189.895,114.0,6.0,2,1986-10-27,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-17,38,992,0.5,0.0,Allegiant Air,AUS,1.81875,1.3333333333333333,2.0,1.0,0.0,1.0,2.0,0.6666666666666666,6.746007465277778,0.0,1.3333333333333333,,True,
535610,8,13.875,2,3,0,3,,0.05,232.485,82.66666666666667,2.0,2,1986-10-21,F,True,False,usa,kansas city,MCI,39.297,-94.714,2023-01-17,38,992,0.625,0.0,Delta Air Lines,DAL,1.71875,1.6,2.5,1.0,1.0,1.0,1.0,1.0,9.395980902777778,0.2,1.6666666666666667,,True,True
535625,8,23.625,5,4,0,5,,,180.918,189.25,2.25,4,1995-06-11,F,False,True,canada,hamilton,YHM,43.173,-79.935,2023-01-17,30,992,1.125,0.0,Delta Air Lines,EDI,2.925,1.3333333333333333,3.5,0.8,0.6,1.0,1.0,0.8,10.27131328125,0.0,1.8,,True,True
535637,8,11.125,1,3,0,3,,0.225,539.85,113.0,3.6666666666666665,1,1992-03-08,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-01-17,33,992,0.5,0.0,Delta Air Lines,JFK,1.4041666666666666,1.1428571428571428,3.0,1.0,0.0,1.0,1.0,1.0,9.043005381944445,0.0,1.3333333333333333,,True,
535644,10,19.6,4,4,0,4,,0.1,270.9125,186.75,2.5,3,1976-03-18,F,True,False,usa,nashville,BNA,36.124,-86.678,2023-01-17,49,992,0.8,0.0,United Airlines,EFD,2.4066666666666667,1.4285714285714286,2.6666666666666665,0.75,0.25,1.0,1.0,1.0,8.226736414930556,0.125,2.0,,True,True
535682,8,7.375,0,0,0,0,0.05,,,,,0,2005-09-21,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-17,20,992,0.0,,,,0.9229166666666666,1.1428571428571428,,,,,,,,,,,,
535686,9,23.666666666666668,4,4,1,5,0.1,0.1,262.445,282.0,5.25,4,1966-07-02,F,True,False,canada,windsor,YQG,42.276,-82.956,2023-01-17,59,992,0.8888888888888888,0.125,Abu Dhabi Amiri Flight,JFK,10.06627709074074,1.2857142857142858,7.25,1.0,0.75,1.75,1.5,0.8,67.79487821180555,0.125,1.6,,True,True
535701,8,10.0,1,1,0,1,0.25,,1629.24,541.0,1.0,1,1984-12-10,F,False,False,usa,san jose,SJC,37.362,-121.929,2023-01-17,40,992,0.25,0.0,KLM Royal Dutch Airlines,JFK,1.2229166666666667,1.3333333333333333,3.0,1.0,0.0,2.0,2.0,1.0,9.698860590277778,0.0,2.0,,,
535702,8,25.625,5,5,0,5,,0.25,392.714,319.8,3.8,3,1981-11-08,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-17,43,992,1.25,0.0,American Airlines,BWI,3.16875,1.1428571428571428,5.5,0.8,0.6,1.0,1.0,1.0,8.338850763888889,0.0,2.0,,True,True
535706,8,12.5,1,1,0,1,0.24999999999999994,0.05,311.77,153.0,1.0,1,1969-01-27,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-01-17,56,992,0.25,0.0,Air Canada,YVR,1.5604166666666666,2.6666666666666665,2.0,1.0,1.0,1.0,1.0,1.0,8.537900347222223,0.5,2.0,,,True
535734,8,13.125,2,2,0,2,,0.175,437.6,122.5,1.0,2,1982-12-05,F,False,False,usa,stockton,SCK,37.894,-121.239,2023-01-17,42,992,0.5,0.0,AirTran Airways,DAL,1.6333333333333333,2.0,3.0,1.0,0.0,1.0,1.0,1.0,7.3997741319444446,0.0,2.0,,True,
535737,8,8.625,0,0,0,0,,0.05,,,,0,2002-04-07,F,False,False,canada,edmonton,YEG,53.31,-113.58,2023-01-17,23,992,0.0,,,,1.075,1.6,,,,,,,,,,,,
535746,8,15.375,2,3,0,3,0.15,,500.11,146.0,4.333333333333333,2,1981-06-14,F,True,False,usa,new orleans,MSY,29.993,-90.258,2023-01-17,44,992,0.625,0.0,Southwest Airlines,LAX,1.9166666666666667,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,9.97172337962963,0.4,1.6666666666666667,,True,True
535747,8,8.875,1,2,0,2,,0.15,98.16,153.5,8.5,1,1997-09-17,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-17,28,992,0.375,0.0,Delta Air Lines,YMX,1.1104166666666666,1.3333333333333333,10.0,1.0,0.0,1.0,1.5,1.0,8.834629079861111,0.3333333333333333,1.5,,True,
535791,8,11.0,2,2,0,2,0.1,,559.675,270.0,2.5,2,1982-07-08,F,True,False,usa,orlando,MCO,28.429,-81.316,2023-01-17,43,992,0.5,0.0,Qatar Airways,JFK,1.35625,1.6,4.0,1.0,0.5,2.0,2.0,1.0,5.3358602430555555,0.25,2.0,,True,True
535795,8,20.75,5,5,0,5,0.15,0.1,346.904,169.0,2.4,4,1969-11-21,F,True,True,usa,dallas,DAL,32.847,-96.852,2023-01-17,55,992,1.25,0.0,Delta Air Lines,CLT,2.564583333333333,1.1428571428571428,3.6,1.0,0.8,1.0,1.0,1.0,5.2883696180555555,0.2,2.0,,True,True
535878,10,11.3,3,4,0,4,0.16666666666666666,0.2,746.8466666666667,219.25,7.25,3,1971-10-06,F,False,False,usa,phoenix,LUF,33.535,-112.383,2023-01-17,53,992,0.7,0.0,Air Transat,BWI,1.405,1.6666666666666667,4.0,1.0,1.0,1.3333333333333333,1.25,1.0,6.523661805555555,0.14285714285714285,1.75,,True,
535879,8,18.0,4,5,0,5,,0.1,417.8125,295.4,3.6,2,1984-12-01,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-17,40,992,1.125,0.0,Delta Air Lines,CMH,2.2395833333333335,1.1428571428571428,4.5,1.0,0.5,1.0,1.0,1.0,9.173170034722222,0.1111111111111111,1.8,,True,True
535885,8,13.875,1,3,0,3,0.275,0.05,66.3,143.0,7.0,1,1978-12-19,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-17,46,992,0.5,0.0,United Airlines,IAD,1.7145833333333333,2.0,6.0,1.0,0.0,1.0,1.3333333333333333,1.0,7.21057025462963,0.0,1.3333333333333333,,True,True
535896,8,14.25,2,2,0,2,0.13333333333333333,0.05,401.415,159.5,0.5,2,1982-11-18,F,True,True,usa,indianapolis,IND,39.717,-86.294,2023-01-17,42,992,0.5,0.0,Delta Air Lines,SAT,1.7770833333333333,1.3333333333333333,1.5,1.0,0.5,1.0,1.0,1.0,7.629528125,0.0,2.0,,True,True
535905,8,36.625,2,2,1,3,0.13333333333333333,0.1,656.18,412.0,4.0,2,1990-12-23,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-17,34,992,0.5,0.25,American Airlines,SJI,17.404166666666665,1.3333333333333333,5.0,1.0,1.0,1.0,1.0,0.6666666666666666,7.480563975694444,0.25,1.3333333333333333,,True,
535906,8,17.75,3,5,0,5,0.08333333333333333,,309.58,159.8,5.0,3,1989-02-28,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-17,36,992,1.0,0.0,Porter Airlines,LUF,2.1979166666666665,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,1.0,1.0,1.0,8.846550173611112,0.125,1.6,,True,
535912,8,15.375,5,5,0,5,0.2,,316.452,189.0,1.8,4,1983-02-21,F,False,False,usa,austin,AUS,30.194,-97.67,2023-01-17,42,992,1.25,0.0,United Airlines,BIF,1.8895833333333334,1.6,2.25,0.8,0.2,1.0,1.0,1.0,7.0333769791666665,0.0,2.0,,True,
535942,8,13.25,2,2,0,2,0.075,0.05,681.26,141.5,3.5,2,1979-11-22,F,True,True,usa,boston,BOS,42.364,-71.005,2023-01-17,45,992,0.5,0.0,Allegiant Air,LAX,1.6583333333333334,1.1428571428571428,4.5,1.0,0.5,1.0,1.0,1.0,9.732302690972222,0.0,2.0,,True,True
535983,8,15.0,1,0,0,1,0.15,,1301.14,,,1,1973-02-22,F,False,True,usa,honolulu,HNL,21.316,-157.927,2023-01-17,52,992,0.125,0.0,Allegiant Air,LCK,1.8604166666666666,1.6,2.0,1.0,1.0,1.0,,0.0,,0.0,1.0,,,True
535994,8,13.5,0,1,0,1,0.11666666666666667,0.05,,155.0,11.0,0,1998-02-07,F,False,True,usa,chicago,MDW,41.786,-87.752,2023-01-17,27,992,0.125,0.0,,,1.675,1.1428571428571428,,,,,1.0,1.0,9.828472222222222,1.0,1.0,,,True
536000,8,44.5,4,3,1,5,,,624.66,223.0,1.6666666666666667,4,1992-12-07,M,False,False,canada,edmonton,YXD,53.573,-113.521,2023-01-17,32,992,0.875,0.14285714285714285,Alaska Airlines,LCK,17.929166666666667,1.1428571428571428,4.5,1.0,0.5,1.25,1.0,0.6,6.831004629629629,0.0,1.4,,True,
536016,8,11.875,2,1,0,2,,0.125,724.11,144.0,7.0,2,1988-09-23,F,True,True,usa,oakland,OAK,37.721,-122.221,2023-01-17,37,992,0.375,0.0,American Airlines,ORD,1.4895833333333333,1.1428571428571428,5.5,1.0,0.0,1.5,2.0,0.5,8.622269618055556,0.0,1.5,,True,True
536034,8,16.625,1,2,0,2,,,649.73,298.5,5.0,1,1968-09-01,F,True,True,canada,halifax,YAW,44.64,-63.499,2023-01-17,57,992,0.375,0.0,American Airlines,RND,2.091666666666667,1.3333333333333333,3.0,1.0,0.0,1.0,1.0,1.0,11.809965277777778,0.0,1.5,,True,True
536035,8,13.875,2,2,0,2,0.2,0.15,488.34,145.5,1.0,2,1995-11-09,M,False,False,usa,new york,LGA,40.777,-73.872,2023-01-17,29,992,0.5,0.0,United Airlines,AUS,1.7125,2.0,2.5,1.0,0.5,1.5,1.5,1.0,5.836365538194444,0.0,2.0,,True,
536039,8,38.75,4,4,1,7,0.1,0.075,698.145,215.75,7.25,4,1987-11-07,F,False,True,usa,norfolk,NGU,36.938,-76.289,2023-01-17,37,992,1.0,0.125,Allegiant Air,LTN,16.71875,1.6,4.25,1.0,0.5,1.75,2.0,0.5714285714285714,62.54055546875,0.25,1.1428571428571428,,True,True
536050,8,17.5,3,3,0,3,,0.05,317.66,233.33333333333334,1.6666666666666667,2,1994-04-06,F,False,False,canada,toronto,YYZ,43.677,-79.631,2023-01-17,31,992,0.75,0.0,Southwest Airlines,AUS,2.1791666666666667,1.6,3.3333333333333335,1.0,1.3333333333333333,1.0,1.0,1.0,5.299709259259259,0.16666666666666666,2.0,,True,
536058,8,12.25,1,2,0,2,0.2,0.1,410.74,458.0,5.5,1,1980-02-19,F,True,False,usa,philadelphia,PNE,40.082,-75.011,2023-01-17,45,992,0.375,0.0,United Airlines,IAH,1.525,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,8.19605703125,0.3333333333333333,1.5,,True,True
536066,9,16.555555555555557,3,3,0,3,0.08333333333333333,0.1,335.00666666666666,145.66666666666666,1.6666666666666667,2,1981-12-18,F,False,False,usa,rochester,ROC,43.119,-77.672,2023-01-17,43,992,0.6666666666666666,0.0,Delta Air Lines,JFK,2.05,1.5,3.6666666666666665,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,7.648200983796296,0.0,2.0,,True,
536086,8,14.625,3,3,0,3,0.1,,832.87,246.33333333333334,1.3333333333333333,2,1969-10-11,F,True,True,usa,miami,OPF,25.907,-80.278,2023-01-17,55,992,0.75,0.0,American Airlines,LSQ,1.79375,1.1428571428571428,2.6666666666666665,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,7.499827719907407,0.3333333333333333,2.0,,True,True
536099,8,12.25,2,4,0,4,0.2,,179.755,160.5,5.25,2,1989-08-23,F,False,True,usa,columbus,CMH,39.998,-82.892,2023-01-17,36,992,0.75,0.0,Air Canada,JFK,1.50625,1.1428571428571428,5.5,1.0,0.0,1.5,1.25,1.0,14.328165538194444,0.0,1.5,,True,True
536135,8,9.625,0,0,0,0,,0.08333333333333333,,,,0,1956-08-16,F,False,False,usa,minneapolis,MSP,44.88,-93.217,2023-01-17,69,992,0.0,,,,1.19375,1.6,,,,,,,,,,,,
536170,9,7.333333333333333,0,0,0,0,0.1,,,,,0,1956-07-18,F,True,False,canada,calgary,YYC,51.114,-114.02,2023-01-17,69,992,0.0,,,,0.9166666666666666,1.2857142857142858,,,,,,,,,,,,True
536212,8,46.5,1,1,1,2,,0.1,375.37,128.0,12.0,1,1997-04-16,M,False,False,usa,st. louis,STL,38.748,-90.36,2023-01-17,28,992,0.25,0.5,Delta Air Lines,EFD,17.702083333333334,1.1428571428571428,13.0,1.0,1.0,2.0,1.0,0.5,168.77991493055555,0.0,1.0,True,,
536228,9,17.666666666666668,0,1,0,1,,0.2,,86.0,8.0,0,2006-09-17,F,False,False,usa,orlando,ORL,28.545,-81.333,2023-01-17,19,992,0.1111111111111111,0.0,,,2.1796296296296296,1.8,,,,,2.0,1.0,2.560416666666667,0.0,1.0,,,
536229,8,12.625,1,1,0,2,0.1,,137.36,104.0,14.0,1,1979-10-28,M,False,True,usa,sacramento,MCC,38.667,-121.401,2023-01-17,45,992,0.25,0.0,American Airlines,SAN,1.5708333333333333,2.0,1.0,1.0,0.0,1.0,2.0,0.5,7.590277777777778,0.5,1.0,,,True
536241,8,13.125,2,1,0,2,0.1,,1292.5,88.0,4.0,2,1974-06-06,F,True,True,usa,philadelphia,PHL,39.872,-75.241,2023-01-17,51,992,0.375,0.0,American Airlines,LSQ,1.6208333333333333,1.1428571428571428,4.0,1.0,0.5,2.0,3.0,0.5,8.890283506944444,0.6666666666666666,1.5,,True,True
536275,8,13.75,1,1,0,1,0.1,0.05,78.73,163.0,2.0,1,1978-05-23,F,True,True,usa,jacksonville,LRF,34.918,-92.146,2023-01-17,47,992,0.25,0.0,JetBlue Airways,ORD,1.7270833333333333,1.3333333333333333,,0.0,0.0,1.0,1.0,1.0,6.952817708333333,0.5,2.0,,,True
536278,9,12.88888888888889,2,3,0,3,0.1,,1097.89,91.0,8.0,2,1985-03-03,F,True,False,usa,tucson,DMA,32.166,-110.883,2023-01-17,40,992,0.5555555555555556,0.0,Ryanair,SFO,1.612962962962963,1.2857142857142858,8.5,1.0,0.5,2.5,2.0,1.0,8.630152430555556,0.0,1.6666666666666667,,True,True
536313,8,8.125,1,2,0,2,0.1,0.05,246.2,397.5,5.0,1,1995-10-13,F,True,True,usa,houston,IAH,29.98,-95.34,2023-01-17,29,992,0.375,0.0,Air Canada,IND,1.00625,1.3333333333333333,2.0,1.0,0.0,1.0,1.0,1.0,8.169440277777777,0.3333333333333333,1.5,,True,True
536343,8,10.5,2,1,0,2,0.15,,722.21,137.0,3.0,2,1985-03-19,M,False,False,usa,lubbock,LBB,33.664,-101.823,2023-01-17,40,992,0.375,0.0,Air Canada,ELP,1.3104166666666666,1.3333333333333333,4.0,1.0,0.5,2.5,4.0,0.5,3.0268303819444444,0.0,1.5,,True,
536387,9,14.444444444444445,3,3,0,4,0.1875,0.225,1010.8966666666666,191.33333333333334,3.0,3,1972-06-24,F,False,False,usa,chicago,ORD,41.979,-87.904,2023-01-17,53,992,0.6666666666666666,0.0,Air France,JFK,1.7814814814814814,1.2857142857142858,8.333333333333334,1.0,0.6666666666666666,1.0,1.0,0.75,9.167590162037037,0.3333333333333333,1.5,,True,
536431,8,15.25,4,5,0,5,0.08333333333333333,0.1,117.91,173.6,5.8,4,1980-04-24,F,True,False,usa,baltimore,BWI,39.175,-76.668,2023-01-17,45,992,1.125,0.0,American Airlines,LGA,1.88125,1.1428571428571428,7.5,1.0,0.75,1.0,1.2,1.0,10.011135451388888,0.1111111111111111,1.8,,True,True
536467,8,13.375,2,2,0,2,,0.05,291.64,208.5,3.5,1,1989-02-11,F,True,False,usa,chicago,UGN,42.422,-87.868,2023-01-17,36,992,0.5,0.0,Allegiant Air,FAT,1.65,1.1428571428571428,5.0,1.0,0.5,1.0,1.0,1.0,7.442321006944445,0.0,2.0,,True,True
536469,8,12.0,1,1,0,1,,,90.78,232.0,4.0,1,1991-06-21,F,False,False,usa,cleveland,CLE,41.412,-81.85,2023-01-17,34,992,0.25,0.0,Virgin Atlantic Airways,IAD,1.4625,1.1428571428571428,5.0,1.0,1.0,1.0,1.0,1.0,8.000260243055555,0.0,2.0,,,
536474,9,64.0,3,2,2,5,,,969.4533333333334,258.5,2.0,3,1986-04-09,F,False,False,usa,reno,RNO,39.498,-119.768,2023-01-17,39,992,0.5555555555555556,0.4,AirAsia,FAT,29.36111111111111,1.2857142857142858,7.333333333333333,1.0,0.3333333333333333,1.0,1.0,0.4,10.584008506944445,0.0,1.0,True,True,
536488,8,9.0,0,0,0,0,0.1,,,,,0,2006-08-14,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-17,19,992,0.0,,,,1.1229166666666666,1.1428571428571428,,,,,,,,,,,,
536489,8,26.75,5,5,0,6,0.075,0.1,357.586,119.2,5.6,4,1977-01-11,F,True,False,usa,oklahoma city,TIK,35.415,-97.386,2023-01-17,48,992,1.25,0.0,Delta Air Lines,AUS,3.3375,1.1428571428571428,5.6,1.0,0.8,1.2,1.0,0.8333333333333334,83.44376784722222,0.2,1.6666666666666667,,True,True
536490,8,25.25,3,3,0,3,0.2,0.1,329.66,281.6666666666667,2.0,3,1992-05-27,F,False,False,usa,boston,BOS,42.364,-71.005,2023-01-17,33,992,0.75,0.0,Allegiant Air,IND,3.1333333333333333,1.3333333333333333,3.3333333333333335,1.0,0.6666666666666666,1.0,1.0,1.0,9.470683449074073,0.16666666666666666,2.0,,True,
536532,8,11.875,2,3,0,3,,,341.87,153.0,6.0,2,1976-06-14,F,True,True,usa,kansas city,MCI,39.297,-94.714,2023-01-17,49,992,0.625,0.0,Air Canada,YOW,1.49375,1.1428571428571428,4.5,1.0,1.0,1.0,1.0,1.0,13.569641319444445,0.0,1.6666666666666667,,True,True
536566,8,11.375,2,2,0,2,0.2,0.05,431.7,92.5,2.5,2,1972-04-01,F,False,False,usa,phoenix,PHX,33.434,-112.008,2023-01-17,53,992,0.5,0.0,Allegiant Air,LGA,1.4229166666666666,1.1428571428571428,4.0,1.0,0.5,1.0,1.0,1.0,6.044871614583333,0.0,2.0,,True,
536574,8,16.625,3,4,0,4,0.1,0.15,399.33,164.5,4.5,3,1972-04-11,F,True,True,canada,calgary,YYC,51.114,-114.02,2023-01-17,53,992,0.875,0.0,Delta Air Lines,JFK,2.0395833333333333,1.6,8.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,6.103442447916667,0.2857142857142857,1.75,,True,True
536594,9,19.88888888888889,0,2,0,2,0.15,0.1,,167.5,7.0,0,1954-10-15,F,False,False,usa,mobile,BFM,30.626,-88.068,2023-01-17,70,992,0.2222222222222222,0.0,,,2.462962962962963,1.5,,,,,1.5,1.0,14.069097222222222,0.0,1.0,,,
536604,8,14.125,2,1,0,2,0.275,0.05,349.45,238.0,1.0,2,1972-04-12,F,False,False,usa,cleveland,CLE,41.412,-81.85,2023-01-17,53,992,0.375,0.0,Allegiant Air,PHL,1.7541666666666667,1.3333333333333333,2.5,1.0,0.5,1.0,1.0,0.5,8.27690017361111,0.0,1.5,,True,
536622,8,15.875,4,3,0,4,,,276.98,128.66666666666666,2.6666666666666665,3,1974-11-17,F,False,False,usa,chicago,ORD,41.979,-87.904,2023-01-17,50,992,0.875,0.0,Ryanair,DEN,1.9708333333333334,1.3333333333333333,3.75,1.0,0.5,1.0,1.0,0.75,7.931131018518519,0.0,1.75,,True,
536641,8,21.125,5,5,0,5,0.1,,366.9,225.2,1.4,5,1975-05-24,F,False,False,usa,washington,DCA,38.852,-77.037,2023-01-17,50,992,1.25,0.0,Air Canada,AUS,2.597916666666667,1.3333333333333333,3.0,1.0,0.4,1.0,1.0,1.0,7.135661909722222,0.1,2.0,,True,
536651,8,12.5,3,3,0,3,0.13333333333333333,0.1,943.5833333333334,322.3333333333333,0.6666666666666666,3,1986-12-28,F,False,False,usa,long beach,LGB,33.818,-118.151,2023-01-17,38,992,0.75,0.0,British Airways,BOS,1.5416666666666667,1.3333333333333333,2.6666666666666665,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,6.448716377314815,0.5,2.0,,True,
536652,8,18.375,3,4,0,4,,,146.69333333333333,139.25,4.0,3,1997-07-02,F,False,False,usa,oakland,OAK,37.721,-122.221,2023-01-17,28,992,0.875,0.0,Air New Zealand,DEN,2.2416666666666667,2.0,6.0,1.0,0.0,1.0,1.0,1.0,7.210658897569444,0.0,1.75,,True,
536656,9,16.77777777777778,3,3,0,3,0.175,,440.49333333333334,231.0,1.6666666666666667,3,1983-03-20,F,False,True,usa,houston,IAH,29.98,-95.34,2023-01-17,42,992,0.6666666666666666,0.0,American Airlines,LAX,2.0833333333333335,1.5,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,9.66176429398148,0.16666666666666666,2.0,,True,True
536658,8,13.125,2,1,0,2,0.2,0.05,456.58,354.0,2.0,2,1969-08-21,F,True,False,usa,new york,LGA,40.777,-73.872,2023-01-17,56,992,0.375,0.0,American Airlines,IND,1.6354166666666667,2.0,3.5,1.0,0.5,1.0,1.0,0.5,6.8433991319444445,0.3333333333333333,1.5,,True,True
536659,8,28.0,6,6,0,6,,0.1,167.79166666666666,133.0,4.666666666666667,4,1976-08-22,F,False,False,usa,indianapolis,IND,39.717,-86.294,2023-01-17,49,992,1.5,0.0,Allegiant Air,CLT,3.46875,1.3333333333333333,6.0,1.0,0.6666666666666666,1.5,1.5,1.0,7.896400057870371,0.08333333333333333,2.0,,True,
536672,8,15.625,5,4,0,5,0.225,,1002.68,166.5,2.75,3,1990-02-03,F,False,True,usa,boston,BOS,42.364,-71.005,2023-01-17,35,992,1.125,0.0,American Airlines,LSQ,1.9375,1.6,5.4,1.0,0.0,1.2,1.25,0.8,8.678533029513888,0.1111111111111111,1.8,,True,True
536675,8,13.0,3,2,0,3,0.15,0.05,276.24333333333334,182.0,1.0,3,1995-08-12,F,False,False,usa,minneapolis,MSP,44.88,-93.217,2023-01-17,30,992,0.625,0.0,Icelandair,DAL,1.6208333333333333,1.1428571428571428,3.6666666666666665,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,9.80925564236111,0.2,1.6666666666666667,,True,
536691,8,16.25,5,2,0,5,0.1,0.175,740.21,162.0,5.0,3,1983-12-12,M,False,False,usa,new york,LGA,40.777,-73.872,2023-01-17,41,992,0.875,0.0,Delta Air Lines,IND,2.0104166666666665,1.1428571428571428,5.2,1.0,0.6,1.4,1.0,0.4,8.863793836805556,0.2857142857142857,1.4,,True,
536695,8,19.375,6,5,0,6,,0.15,321.76666666666665,170.8,2.4,5,1983-06-22,F,True,False,canada,toronto,YZD,43.742,-79.466,2023-01-17,42,992,1.375,0.0,United Airlines,IAH,2.4,1.1428571428571428,3.2,0.8333333333333334,0.5,1.0,1.0,0.8333333333333334,6.169051875,0.0,1.8333333333333333,,True,True
536763,8,16.875,2,1,0,2,,0.15,432.785,111.0,2.0,1,1983-09-20,F,True,False,usa,new york,LGA,40.777,-73.872,2023-01-17,42,992,0.375,0.0,American Airlines,LOU,2.1375,1.3333333333333333,3.0,1.0,0.5,1.0,1.0,0.5,7.847413888888889,0.0,1.5,,True,True
536764,8,17.625,5,4,0,5,0.15,,147.416,219.25,2.5,5,1970-09-01,F,True,False,canada,montreal,YUL,45.468,-73.741,2023-01-17,55,992,1.125,0.0,AeroMéxico,ORD,2.15625,1.3333333333333333,3.5,0.8,0.8,1.0,1.0,0.8,7.971222352430556,0.0,1.8,,True,True
536782,8,18.75,4,4,0,4,0.15,,251.2475,179.0,2.75,4,1978-08-08,F,True,True,canada,windsor,YQG,42.276,-82.956,2023-01-17,47,992,1.0,0.0,AirTran Airways,BWI,2.3333333333333335,1.1428571428571428,4.25,1.0,0.5,1.0,1.0,1.0,8.312088324652779,0.125,2.0,,True,True
